lamp_id,lat,lon
7369,5548635.069998631,7421508.000000002
7370,5548791.749998574,7421568.749999945
7371,5548783.659998616,7421600.729999963
7372,5548773.039998592,7421635.029999951
7373,5548760.059998626,7421608.810000013
7374,5548754.169998633,7421644.550000028
7375,5548846.19999857,7421716.139999946
7376,5548867.789998597,7421724.030000047
7377,5548816.679998588,7421711.299999944
7378,5548766.569998565,7421664.949999944
7379,5548758.789998536,7421693.149999964
7380,5548746.759998561,7421673.620000052
7381,5548740.039998547,7421702.519999952
7382,5548751.669998521,7421722.010000018
7383,5548732.799998614,7421731.4700000435
7384,5548744.369998527,7421750.980000035
7385,5548737.359998634,7421779.829999983
7386,5548725.669998539,7421760.630000046
7387,5548718.199998528,7421790.840000027
7388,5548711.289998535,7421818.859999955
7389,5548704.279998621,7421848.129999961
7390,5548730.289998634,7421809.2000000235
7391,5548723.139998635,7421837.970000017
7392,5548385.789998612,7421937.039999962
7393,5548396.709998599,7421894.270000048
7394,5548544.7399985185,7421956.330000026
7395,5548567.549998524,7421940.27000001
7396,5548606.989998521,7421944.0700000115
7397,5548543.4599986365,7421990.90000001
7398,5548539.19999863,7422031.030000016
7399,5548533.219998573,7422056.840000055
7400,5548525.959998612,7422088.6000000425
7401,5548517.189998594,7422127.540000053
7402,5548635.169998616,7422062.26000004
7403,5548636.379998519,7422076.010000017
7404,5548620.139998525,7422100.800000025
7405,5548603.609998529,7422126.170000029
7406,5548626.519998561,7422120.140000051
7407,5548610.09999853,7422145.160000035
7408,5548593.329998535,7422170.560000035
7409,5548587.279998521,7422150.78000003
7410,5548507.789998627,7422168.930000012
7411,5548882.639998528,7421913.279999978
7412,5548875.549998609,7421950.320000037
7413,5548870.189998613,7421980.370000042
7414,5548864.95999862,7422008.030000028
7415,5548775.619998612,7421934.230000044
7416,5548770.169998587,7421957.130000054
7417,5548765.829998617,7421979.920000042
7418,5548761.13999861,7422004.32000004
7419,5548756.409998549,7422027.950000051
7420,5548751.4999985695,7422052.070000059
7421,5548746.2499985965,7422077.710000048
7422,5548741.619998619,7422100.290000039
7423,5548773.499998603,7421893.0000000475
7424,5548798.0499986075,7421897.830000046
7425,5548822.829998605,7421902.910000045
7426,5548848.129998616,7421908.170000042
7427,5548872.079998609,7421913.060000042
7428,5548754.729998627,7422113.420000034
7429,5548781.169998564,7421906.3200000515
7430,5548757.959998587,7421902.620000052
7431,5548735.4499985995,7421896.840000047
7432,5548715.799998609,7421867.610000044
7433,5548708.859998593,7421896.450000055
7434,5548702.109998614,7421925.610000043
7435,5548694.779998605,7421953.940000052
7436,5548687.04999861,7421985.270000042
7437,5548679.799998572,7422014.860000055
7438,5548671.309998554,7422042.810000048
7439,5548659.029998543,7422069.400000041
7440,5548642.7999985255,7422095.3700000215
7441,5548651.19999858,7422049.420000056
7442,5548661.489998599,7422021.67000005
7443,5548668.8499986185,7421992.66000004
7444,5548675.959998603,7421964.180000054
7445,5548682.929998608,7421934.760000041
7446,5548689.779998606,7421906.120000043
7447,5548697.149998601,7421876.900000049
7448,5548648.709998593,7421949.000000053
7449,5548353.519998591,7421873.620000051
7450,5548360.189998615,7421847.410000046
7451,5548369.589998599,7421819.080000049
7452,5548376.159998588,7421792.930000051
7453,5548157.649998532,7421656.100000037
7454,5548188.829998524,7421681.110000001
7455,5548221.589998525,7421707.12000003
7456,5548126.539998525,7421631.570000017
7457,5548241.45999857,7421723.410000052
7458,5548264.259998599,7421735.520000053
7459,5548373.239998549,7421751.050000051
7460,5548301.059998626,7421753.310000024
7461,5548347.449998616,7421764.520000039
7462,5548295.219998522,7421586.370000021
7463,5548227.269998627,7421544.590000011
7464,5548190.51999862,7421540.72999997
7465,5548176.809998519,7421582.009999993
7466,5548204.159998516,7421602.950000011
7467,5548301.359998615,7421552.850000045
7468,5548265.489998629,7421548.8000000045
7469,5548217.569998563,7421572.840000057
7470,5548305.389998634,7421513.169999996
7471,5548344.739998631,7421930.330000006
7472,5548346.609998611,7421949.430000043
7473,5548346.749998628,7421902.090000034
7474,5548382.209998601,7421906.82000005
7475,5548320.879998604,7422052.000000049
7476,5548329.6699986225,7422017.380000037
7477,5548338.0199986175,7421983.620000037
7478,5548376.309998595,7421974.0300000515
7479,5548365.41999859,7422015.850000052
7480,5548357.749998615,7422046.8200000385
7481,5548294.429998621,7422153.420000033
7482,5548303.029998619,7422119.400000044
7483,5548312.119998607,7422085.180000048
7484,5548332.269998601,7422147.130000048
7485,5548340.199998612,7422114.25000004
7486,5548348.5399986105,7422081.910000047
7487,5547885.169998599,7421804.11000005
7488,5547892.599998582,7421773.740000057
7489,5547903.759998608,7421769.500000047
7490,5547907.619998577,7421753.810000051
7491,5547900.659998602,7421744.500000048
7492,5547906.779998609,7421720.2600000445
7493,5547912.929998604,7421695.920000051
7494,5547921.159998595,7421665.930000051
7495,5547926.559998611,7421645.05000004
7496,5547933.049998607,7421619.690000048
7497,5547938.389998608,7421597.950000048
7498,5547944.32999861,7421574.410000049
7499,5547949.509998599,7421553.620000045
7500,5547930.139998606,7421513.370000047
7501,5547924.739998599,7421534.02000005
7502,5547917.709998618,7421560.880000039
7503,5547912.27999857,7421582.920000052
7504,5547905.709998605,7421610.240000046
7505,5547900.139998621,7421631.000000036
7506,5547892.869998608,7421659.180000044
7507,5547887.469998625,7421680.390000035
7508,5547879.9899986135,7421708.780000041
7509,5547987.369998518,7421541.200000012
7510,5548005.129998559,7421525.460000054
7511,5548033.7199985245,7421557.510000029
7512,5548064.299998516,7421581.6700000055
7513,5548095.509998525,7421606.8300000075
7514,5548020.259998587,7421498.380000057
7515,5548014.219998573,7421501.890000054
7516,5547969.279998571,7421534.910000056
7517,5548604.1799985245,7421498.670000015
7518,5548573.719998513,7421492.440000006
7519,5548542.479998519,7421489.120000005
7520,5548510.099998515,7421486.920000007
7521,5548484.579998518,7421497.990000003
7522,5548434.709998519,7421698.120000002
7523,5548426.299998521,7421731.440000004
7524,5548417.859998515,7421764.8900000015
7525,5548408.649998521,7421800.820000002
7526,5548399.6599985175,7421837.6400000015
7527,5548401.84999852,7421767.590000005
7528,5548391.779998511,7421725.150000007
7529,5548414.519998517,7421676.060000014
7530,5548443.339998519,7421663.770000009
7531,5548451.83999852,7421629.890000006
7532,5548476.629998519,7421484.360000002
7601,5547947.909998514,7421444.660000011
7533,5548445.429998519,7421482.230000008
7534,5548438.269998521,7421490.280000005
7535,5548414.179998515,7421480.100000002
7536,5548386.579998521,7421478.190000005
7537,5548459.149998524,7421491.850000003
7538,5548463.659998519,7421497.5100000035
7539,5548462.109998515,7421517.650000007
7540,5548460.199998518,7421540.120000001
7541,5548455.819998521,7421561.990000007
7542,5548451.009998519,7421583.030000002
7543,5548457.949998517,7421604.620000007
7544,5548420.90999852,7421546.230000004
7545,5548405.779998513,7421531.460000004
7546,5548394.139998515,7421521.010000002
7547,5548391.269998518,7421548.180000007
7548,5548428.759998517,7421614.460000015
7549,5548421.209998515,7421645.060000006
7550,5548421.939998515,7421592.030000008
7551,5548395.159998519,7421585.5200000005
7552,5548385.419998517,7421571.4300000025
7553,5548408.259998512,7421699.380000015
7554,5548413.8399985125,7421488.460000002
7555,5549881.779998615,7421484.479999973
7556,5549905.929998619,7421497.979999965
7557,5549931.299998624,7421511.0599999875
7558,5549955.669998624,7421523.889999985
7559,5549981.189998629,7421537.770000014
7560,5550005.399998631,7421550.800000018
7561,5550039.8199986,7421594.089999952
7562,5550056.139998628,7421614.219999982
7563,5550077.20999863,7421632.62
7564,5550097.579998603,7421650.669999953
7565,5550116.999998632,7421667.619999981
7566,5549902.649998622,7421680.29999997
7567,5549913.179998596,7421643.839999948
7568,5549924.809998622,7421604.7199999625
7569,5549937.149998609,7421562.229999964
7570,5549890.329998591,7421722.129999946
7571,5550033.049998616,7421902.020000045
7572,5549994.179998628,7421889.450000005
7573,5549960.2999986205,7421878.230000031
7574,5549894.579998563,7421856.840000052
7575,5549820.939998624,7421314.860000026
7576,5549239.859998517,7421964.840000013
7577,5549247.219998515,7421931.540000019
7578,5549270.499998515,7421855.890000022
7579,5549275.229998517,7421815.840000016
7580,5549361.949998515,7422026.9700000025
7581,5549382.599998513,7422034.060000013
7582,5549409.489998517,7422046.060000016
7583,5546860.829998518,7422128.470000016
7584,5548029.249998518,7421459.190000011
7585,5549340.959998516,7421737.380000007
7586,5549322.599998517,7421752.430000006
7587,5549304.629998514,7421767.070000016
7588,5549291.9799985215,7421792.5900000185
7589,5549293.199998519,7421756.910000011
7590,5549287.9499985175,7421731.80000002
7591,5549305.49999852,7421726.860000015
7592,5549315.589998515,7421704.870000015
7593,5549294.969998516,7421696.710000005
7594,5548638.9399985215,7422023.810000005
7595,5548643.599998537,7421986.600000043
7596,5549409.199998518,7421444.059999996
7597,5548719.839998513,7422117.31000001
7598,5550057.55999852,7421910.870000016
7599,5548960.859998518,7421654.860000021
7600,5547942.069998525,7421465.96000002
7602,5547083.639998513,7422148.4799999995
7603,5547640.72999852,7421283.139999995
7604,5549329.419998517,7422025.21000001
7605,5548913.23999852,7421876.360000016
7606,5547161.83999852,7421955.4400000125
7607,5548021.309998556,7421483.040000054
7608,5549826.34999852,7421833.490000012
7609,5549792.479998513,7421822.540000014
7610,5549760.419998519,7421812.240000008
7611,5549726.159998517,7421800.989999996
7612,5548391.309998629,7421870.9100000085
7613,5549566.1699985145,7421374.900000015
7614,5549563.969998522,7421396.219999987
7615,5548234.119998516,7421625.789999999
7616,5548887.689998515,7421729.210000007
7617,5548476.529998518,7421530.400000017
7618,5549537.959998517,7421742.579999998
7619,5546879.669998525,7422110.880000005
7620,5548922.949998623,7421644.129999976
7621,5549107.089998518,7421353.070000008
7622,5547575.259998546,7421387.28000005
7623,5547603.859998553,7421343.240000053
7624,5548767.779998518,7421575.380000012
7625,5549398.479998562,7421721.460000052
7626,5549447.589998597,7421713.590000049
7627,5549579.01999862,7421755.610000027
7628,5549654.439998584,7421779.460000057
7629,5549290.269998526,7422010.230000025
7630,5548463.219998609,7421583.550000043
7631,5548468.279998608,7421563.459999959
7632,5548008.409998522,7422173.459999994
7633,5547989.209998514,7422168.280000013
7634,5547970.329998517,7422163.17999999
7635,5547952.259998515,7422153.619999997
7636,5547934.819998516,7422148.899999993
7637,5547914.169998521,7422143.210000004
7638,5547894.97999852,7422138.159999993
7639,5547876.03999852,7422132.849999999
7640,5547856.959998516,7422127.699999986
7641,5547832.389998521,7422131.249999989
7642,5547808.5699985195,7422124.839999987
7643,5549926.73999852,7421867.359999983
7644,5549502.1199985165,7421730.780000008
7645,5549551.769998617,7422090.400000036
7646,5547797.839998522,7422125.389999997
7647,5549017.869998524,7421914.339999997
7648,5549022.369998516,7421886.53
7649,5548718.19999851,7421892.630000008
7650,5548159.759998515,7421555.850000006
7651,5548127.489998522,7421542.460000001
7652,5548095.199998521,7421529.200000012
7653,5548062.6099985195,7421515.69
7654,5548043.6599985175,7421507.919999992
7655,5547031.839998535,7422055.949999969
7656,5546883.229998522,7422695.500000018
7657,5546913.979998521,7422732.030000016
7658,5546874.85999852,7422712.710000014
7659,5546861.019998523,7422680.970000005
7660,5546847.15999852,7422648.790000007
7661,5546866.919998527,7422657.590000017
7662,5546853.669998522,7422627.060000009
7663,5546846.889998516,7422446.510000004
7664,5546853.579998526,7422416.220000004
7665,5546859.5399985155,7422380.840000003
7666,5546860.879998515,7422347.000000007
7667,5546833.969998523,7422431.4400000125
7668,5546828.67999852,7422456.920000005
7669,5546822.289998526,7422487.810000001
7670,5546833.269998525,7422511.460000001
7671,5546815.62999852,7422524.100000013
7672,5546830.289998521,7422539.150000007
7673,5546814.8999985205,7422554.150000006
7674,5546833.849998524,7422571.560000007
7675,5546821.549998517,7422588.840000004
7676,5546842.049998522,7422599.250000002
7677,5546836.909998524,7422625.100000001
7678,5546895.86999852,7422725.330000004
7679,5546887.069998522,7422741.310000002
7680,5546901.099998522,7422773.410000005
7681,5546913.749998526,7422802.790000003
7682,5546839.339998521,7422782.960000004
7683,5546888.66999852,7422231.870000006
7684,5546871.169998527,7422258.490000002
7685,5546869.6999985175,7422200.74
7686,5546850.909998519,7422193.180000002
7687,5546854.829998524,7422279.570000002
7688,5546859.119998521,7422312.590000001
7689,5546846.219998521,7422329.640000006
7690,5546843.569998525,7422298.880000004
7691,5546837.419998519,7422266.220000003
7692,5546836.829998526,7422214.280000007
7693,5546830.049998521,7422190.630000001
7694,5546829.539998525,7422236.0000000065
7695,5546817.809998524,7422205.0000000065
7696,5546808.4699985245,7422183.050000007
7697,5547779.779998516,7422195.390000007
7698,5547774.049998516,7422218.220000002
7699,5547767.969998514,7422241.590000006
7700,5547762.979998513,7422261.300000002
7701,5547759.609998519,7422178.450000006
7702,5547756.6099985195,7422285.320000008
7703,5547746.589998515,7422229.080000006
7704,5547753.929998522,7422201.100000002
7705,5547741.879998525,7422247.1700000055
7706,5547737.009998522,7422266.240000005
7707,5547729.579998525,7422295.520000005
7708,5547857.419998525,7422650.700000003
7709,5547860.439998518,7422677.780000005
7710,5547744.009998522,7422334.590000007
7711,5547724.479998521,7422315.500000005
7712,5547737.259998515,7422360.310000003
7713,5547731.259998521,7422383.520000006
7714,5547712.179998513,7422458.470000005
7715,5547718.739998522,7422433.020000002
7716,5547725.139998521,7422409.470000002
7717,5547716.809998521,7422345.130000003
7718,5547712.029998514,7422363.83
7719,5547704.329998516,7422394.130000006
7720,5547698.969998511,7422414.660000006
7721,5547691.999998526,7422440.940000002
7722,5547706.019998523,7422482.72
7723,5547700.249998527,7422506.840000001
7724,5547695.049998522,7422526.330000003
7725,5547681.789998524,7422577.390000002
7726,5547688.799998515,7422551.210000003
7727,5547678.189998523,7422493.050000006
7728,5547673.839998519,7422512.930000002
7729,5547686.499998517,7422462.380000003
7730,5547667.2599985255,7422538.920000005
7731,5547662.0099985255,7422559.3900000015
7732,5547675.569998519,7422601.430000007
7733,5547668.939998519,7422627.030000007
7734,5547868.329998526,7422704.660000014
7735,5547871.429998514,7422735.1600000085
7736,5547873.669998521,7422763.840000026
7737,5547876.149998525,7422789.840000012
7738,5547865.85999853,7422782.090000007
7739,5547845.769998513,7422784.1500000125
7740,5547878.789998518,7422818.140000011
7741,5547881.169998525,7422843.400000017
7742,5547883.559998521,7422869.450000011
7743,5547737.149998519,7422836.360000013
7744,5547739.199998521,7422817.960000013
7745,5547687.339998517,7422741.12000001
7746,5547709.709998524,7422751.040000012
7747,5547733.129998519,7422761.580000015
7748,5547741.249998524,7422797.120000012
7749,5547656.819998516,7422580.810000005
7750,5547649.949998522,7422608.490000006
7751,5547644.48999852,7422630.730000007
7752,5547637.969998518,7422656.260000002
7753,5547632.039998526,7422678.740000002
7754,5547625.359998529,7422705.490000018
7755,5547651.569998524,7422697.460000001
7756,5547656.7699985225,7422679.0000000065
7757,5547662.979998523,7422651.610000003
7758,5547448.169998516,7422520.140000004
7759,5547425.879998517,7422394.5100000035
7760,5547420.289998526,7422525.4600000065
7761,5547664.179998519,7422731.560000004
7762,5547637.719998521,7422746.410000001
7763,5547630.849998521,7422772.920000003
7764,5547623.489998525,7422801.130000004
7765,5547645.499998521,7422719.820000004
7766,5547663.629998525,7422753.290000006
7767,5547661.829998521,7422770.710000006
7768,5547659.879998524,7422790.470000006
7769,5547642.5599985225,7422792.620000006
7770,5547600.559998518,7422802.34
7771,5547605.429998524,7422782.100000004
7772,5547612.36999852,7422755.290000005
7773,5547620.039998518,7422725.43000001
7774,5547445.819998526,7422869.1100000115
7775,5547469.1699985145,7422864.600000001
7776,5547491.779998526,7422860.330000007
7777,5547513.649998517,7422856.010000007
7778,5547529.259998521,7422861.230000005
7779,5547582.889998515,7422871.700000007
7780,5547588.159998518,7422851.090000013
7781,5547593.089998517,7422831.770000005
7782,5547617.989998523,7422823.090000005
7783,5547612.119998513,7422845.870000007
7784,5547658.6699985145,7422807.430000003
7785,5547657.059998522,7422821.700000011
7786,5547382.349998514,7422191.120000004
7787,5547356.349998516,7422192.460000007
7788,5547334.939998517,7422193.780000002
7789,5547333.969998521,7422318.970000001
7790,5547322.9799985215,7422270.300000006
7791,5547310.309998516,7422201.630000006
7792,5547314.539998515,7422223.590000006
7793,5547318.389998521,7422244.820000001
7794,5547287.469998519,7422195.800000005
7795,5547259.309998522,7422197.120000004
7796,5547237.689998524,7422198.160000008
7797,5547214.009998514,7422206.220000005
7798,5547191.829998516,7422213.1800000025
7799,5547170.67999852,7422219.700000003
7800,5547150.489998522,7422226.26
7801,5547313.86999852,7422312.730000006
7802,5547341.319998523,7422341.410000007
7803,5547348.149998517,7422365.440000013
7804,5547355.449998517,7422393.700000007
7805,5547379.359998516,7422405.030000003
7806,5547290.429998517,7422328.410000001
7807,5547267.779998522,7422343.740000005
7808,5547245.6599985175,7422357.020000004
7809,5547227.359998521,7422366.190000015
7810,5547203.739998516,7422378.150000003
7811,5547158.0599985225,7422364.820000002
7812,5547165.35999852,7422380.730000001
7813,5547159.239998525,7422401.870000005
7814,5547180.6399985235,7422389.870000001
7815,5547161.319998515,7422504.900000001
7816,5547186.449998526,7422492.040000001
7817,5547212.089998525,7422478.750000005
7818,5547234.8899985235,7422466.760000003
7819,5547174.559998514,7422537.2700000005
7820,5547188.009998518,7422555.980000006
7821,5547203.699998615,7422577.9100000495
7822,5547231.509998516,7422614.100000002
7823,5547217.619998517,7422595.010000011
7824,5547329.62999852,7422420.770000002
7825,5547308.02999852,7422429.550000004
7826,5547259.82999852,7422453.640000002
7827,5547346.879998521,7422539.820000003
7922,5546926.359998537,7422832.159999969
7828,5547371.719998522,7422534.970000002
7829,5547395.149998528,7422530.460000005
7830,5547329.029998516,7422597.800000002
7831,5547302.869998524,7422606.880000002
7832,5547278.789998523,7422621.230000008
7833,5547258.599998523,7422635.260000006
7834,5547247.39999852,7422636.250000002
7835,5547197.499998523,7422677.330000003
7836,5547220.659998521,7422661.590000009
7837,5547175.719998517,7422692.260000002
7838,5547315.609998588,7422850.540000052
7839,5547327.959998561,7422860.450000051
7840,5547339.77999852,7422871.509999996
7841,5547287.099998605,7422836.660000051
7842,5547301.949998585,7422843.020000056
7843,5547250.3099986,7422822.6500000525
7844,5547269.779998607,7422830.130000049
7845,5547231.509998564,7422815.350000052
7846,5547213.729998521,7422808.609999976
7847,5547194.849998633,7422801.360000031
7848,5547177.37999856,7422793.089999947
7849,5547421.399998605,7422873.899999954
7850,5547146.249998543,7422340.889999958
7851,5547137.019998574,7422359.4399999445
7852,5547136.239998586,7422413.329999952
7853,5547131.209998574,7422471.64999995
7854,5547144.099998523,7422493.869999999
7855,5547158.049998555,7422514.149999955
7856,5547140.209998586,7422515.709999947
7857,5547131.089998517,7422722.790000007
7858,5547117.749998523,7422717.799999984
7859,5547104.639998537,7422334.799999967
7860,5547097.079998538,7422344.449999969
7861,5547114.729998577,7422381.259999948
7862,5547119.549998631,7422367.540000008
7863,5547106.799998562,7422362.949999945
7864,5547083.149998532,7422399.44999997
7865,5547092.669998526,7422417.709999993
7866,5547092.709998569,7422432.999999946
7867,5547107.079998522,7422428.609999974
7868,5547118.049998551,7422448.499999952
7869,5547118.7299985625,7422527.479999947
7870,5547096.129998529,7422540.179999964
7871,5547103.139998545,7422697.069999959
7872,5547071.10999853,7422725.520000022
7873,5547067.929998534,7422690.259999966
7874,5547087.119998539,7422674.599999963
7875,5547073.5299985595,7422653.159999955
7876,5547071.97999857,7422443.829999944
7877,5547074.189998525,7422381.839999985
7878,5547065.2399985725,7422364.919999949
7879,5547055.889998534,7422346.939999972
7880,5547050.689998522,7422454.439999992
7881,5547028.819998545,7422466.449999962
7882,5547031.229998531,7422580.539999969
7883,5547053.839998562,7422565.78999995
7884,5547031.039998574,7422595.719999945
7885,5547059.469998537,7422632.629999969
7886,5547037.169998529,7422631.049999989
7887,5547055.879998522,7422665.449999978
7888,5547015.28999853,7422649.1899999725
7889,5547015.169998515,7422572.4600000065
7890,5547001.879998524,7422553.3299999805
7891,5547008.199998581,7422477.24999995
7892,5546986.209998567,7422488.8899999475
7893,5546969.359998605,7422501.880000049
7894,5546985.469998516,7422532.8100000005
7895,5546936.079998537,7422714.249999966
7896,5546955.319998535,7422698.389999968
7897,5546949.009998519,7422489.709999993
7898,5546934.589998519,7422472.3100000005
7899,5546920.329998534,7422455.68999998
7900,5547153.439998529,7422707.489999979
7901,5547094.059998572,7422727.619999947
7902,5546997.289998532,7422663.719999965
7903,5546976.259998558,7422681.299999953
7904,5547045.969998525,7422616.229999985
7905,5547073.999998522,7422553.639999987
7906,5546967.969998625,7422512.14999997
7907,5547144.2699985495,7422755.859999951
7908,5547161.139998519,7422779.579999982
7909,5547157.839998535,7422806.989999961
7910,5547150.779998568,7422854.809999951
7911,5547139.619998548,7422818.459999958
7912,5547125.429998543,7422811.219999958
7913,5547122.3099985225,7422746.669999984
7914,5547130.459998527,7422736.019999974
7915,5547098.779998526,7422761.76999999
7916,5547099.419998525,7422770.230000015
7917,5547112.679998526,7422790.910000029
7918,5547082.259998527,7422743.779999976
7919,5546958.899998547,7422874.239999961
7920,5546946.889998548,7422843.649999959
7921,5546932.579998595,7422809.889999954
7923,5546939.249998526,7422861.700000002
7924,5547138.069998522,7422832.5399999805
7925,5547116.9299985245,7422832.829999972
7926,5547107.92999852,7422249.920000001
7927,5547045.9299985245,7422303.790000012
7928,5547033.909998529,7422293.780000018
7929,5547088.419998523,7422264.76000002
7930,5546992.7899985155,7422264.260000013
7931,5546907.509998517,7422178.330000013
7932,5547014.909998523,7422244.410000012
7933,5546965.86999853,7422232.809999961
7934,5546976.869998519,7422256.659999996
7935,5546955.649998526,7422205.500000012
7936,5547035.319998525,7422222.820000008
7937,5547129.539998517,7422234.940000012
7938,5547083.109998513,7422327.750000005
7939,5547079.999998527,7422306.160000012
7940,5547105.489998518,7422294.280000012
7941,5547130.509998523,7422282.1500000125
7942,5547135.7599985255,7422318.770000022
7943,5547122.259998526,7422325.900000016
7944,5547068.299998524,7422280.400000014
7945,5547013.459998519,7422309.160000018
7946,5547402.909998516,7422399.200000003
7947,5547355.479998522,7422412.060000002
7948,5547239.699998521,7422648.440000005
7949,5549675.859998606,7422544.670000052
7950,5549692.519998629,7422547.200000006
7951,5549722.659998627,7422555.60000002
7952,5549749.05999859,7422563.120000052
7953,5549779.40999858,7422572.140000051
7954,5549811.029998563,7422581.960000054
7955,5549871.949998592,7422599.960000058
7956,5549899.009998595,7422608.330000049
7957,5549679.909998532,7422567.300000038
7958,5549665.669998533,7422587.950000039
7959,5549845.3299986115,7422592.090000047
7960,5549881.129998536,7422653.460000038
7961,5549897.099998587,7422629.340000053
7962,5549864.949998598,7422678.199999949
7963,5549850.609998625,7422699.720000038
7964,5549815.879998521,7422752.42000002
7965,5549832.6399985235,7422727.239999986
7966,5549811.739998551,7422797.340000047
7967,5549784.649998555,7422799.76000005
7968,5549799.229998513,7422777.21999999
7969,5549778.959998561,7422791.510000053
7970,5549751.629998556,7422786.010000054
7971,5549726.4499985585,7422781.190000053
7972,5549699.8299986245,7422776.05000003
7973,5549673.369998573,7422770.6000000555
7974,5549708.599998627,7422787.920000019
7975,5549896.069998513,7422811.530000003
7976,5549865.259998534,7422805.94000004
7977,5549736.149998563,7422872.810000054
7978,5549752.389998521,7422848.2500000205
7979,5549768.169998531,7422824.440000039
7980,5549722.899998526,7422839.970000025
7981,5549716.369998524,7422816.9399999855
7982,5549836.839998579,7422800.860000053
8047,5549460.239998516,7422771.020000001
7983,5549484.379998522,7422221.950000006
7984,5549543.959998518,7422178.560000017
7985,5549532.65999851,7422198.720000005
7986,5549498.319998515,7422198.429999999
7987,5549514.879998517,7422528.280000003
7988,5549418.189998516,7422506.609999997
7989,5549442.129998525,7422511.940000003
7990,5549466.429998524,7422517.3600000115
7991,5549490.829998521,7422522.8700000215
7992,5549434.349998514,7422490.680000004
7993,5549458.679998517,7422496.000000005
7994,5549483.159998517,7422501.5200000005
7995,5549507.499998514,7422507.040000005
7996,5549534.469998518,7422513.189999997
7997,5549556.2399985185,7422518.050000002
7998,5549563.909998518,7422538.980000007
7999,5549586.919998522,7422544.230000006
8000,5549611.569998523,7422549.82000002
8001,5549636.2199985115,7422555.050000002
8002,5549661.199998517,7422560.9600000065
8003,5549652.899998519,7422607.010000006
8004,5549628.589998513,7422531.679999993
8005,5549603.869998516,7422528.800000006
8006,5549580.259998522,7422523.459999991
8007,5549409.179998513,7422329.649999997
8008,5549404.659998521,7422348.259999995
8009,5549417.299998517,7422314.979999999
8010,5549427.539998516,7422298.319999997
8011,5549405.41999852,7422288.570000003
8012,5549405.869998521,7422274.630000009
8013,5549414.26999852,7422247.639999999
8014,5549477.259998514,7422244.490000003
8015,5549465.879998515,7422267.399999991
8016,5549452.4199985145,7422288.159999992
8017,5549499.629998518,7422249.139999998
8018,5549409.809998518,7422485.249999998
8019,5549540.169998518,7422873.590000005
8020,5549503.099998523,7422821.440000023
8021,5549485.479998518,7422842.510000011
8022,5549513.0099985255,7422866.440000019
8023,5549473.879998523,7422858.310000025
8024,5549432.419998518,7422799.700000022
8025,5549454.609998519,7422813.030000018
8026,5549542.859998517,7422737.410000007
8027,5549475.329998519,7422697.950000017
8028,5549505.459998519,7422715.670000012
8029,5549580.229998516,7422712.720000007
8030,5549597.589998516,7422687.3700000085
8031,5549611.79999852,7422666.540000015
8032,5549621.829998515,7422652.36
8033,5549636.879998521,7422629.920000029
8034,5549568.90999852,7422748.72
8035,5549566.489998515,7422732.560000007
8036,5549518.979998515,7422799.790000008
8037,5549550.839998522,7422758.370000007
8038,5549593.969998518,7422753.929999989
8039,5549620.409998516,7422759.340000003
8040,5549646.8399985125,7422764.980000001
8041,5549420.869998519,7422696.799999999
8042,5549421.309998533,7422731.040000034
8043,5549427.579998521,7422749.710000028
8044,5549640.1299985135,7422849.590000006
8045,5549658.659998524,7422823.020000005
8046,5549534.7399985185,7422778.760000017
8048,5549479.269998516,7422822.110000019
8049,5549148.399998555,7422239.080000052
8050,5549176.499998527,7422237.920000024
8051,5549300.749998579,7422236.0500000585
8052,5549364.92999861,7422217.010000042
8053,5549374.479998583,7422230.430000053
8054,5549395.09999859,7422234.440000059
8055,5549367.419998538,7422192.5900000455
8056,5549390.559998544,7422181.389999959
8057,5549346.089998586,7422185.780000056
8058,5549313.779998596,7422179.9800000535
8059,5549307.47999857,7422207.570000055
8060,5549184.08999856,7422214.87000005
8061,5549148.259998572,7422214.070000057
8062,5549157.879998591,7422211.320000051
8063,5549155.699998548,7422193.390000048
8064,5549167.5199985625,7422185.820000055
8065,5549198.399998565,7422176.730000052
8066,5549400.559998563,7422553.720000054
8067,5549364.029998584,7422544.760000053
8068,5549325.829998611,7422534.320000045
8069,5549290.569998593,7422524.6900000535
8070,5549264.679998575,7422517.520000057
8071,5549168.429998551,7422259.510000048
8072,5549294.589998583,7422263.520000056
8073,5549160.389998594,7422281.150000055
8074,5549151.3199985325,7422304.690000041
8075,5549169.629998563,7422302.080000054
8076,5549187.379998531,7422308.460000041
8077,5549205.109998558,7422315.340000056
8078,5549229.459998575,7422323.950000054
8079,5549287.839998574,7422292.700000057
8080,5549281.209998616,7422322.350000039
8081,5549320.869998592,7422310.500000054
8082,5549340.629998565,7422315.120000057
8083,5549356.839998598,7422319.100000046
8084,5549390.549998592,7422290.200000054
8085,5549385.979998594,7422310.700000053
8086,5549372.709998566,7422329.290000058
8087,5549261.349998575,7422334.820000055
8088,5549244.019998536,7422329.200000042
8089,5549274.509998581,7422349.420000051
8090,5549400.779998591,7422367.450000051
8091,5549396.089998579,7422387.780000056
8092,5549267.729998561,7422379.500000053
8093,5549162.58999858,7422397.970000056
8094,5549185.319998535,7422408.550000039
8095,5549208.519998549,7422419.13000005
8096,5549260.089998593,7422410.330000054
8097,5549392.099998579,7422405.630000056
8098,5549386.999998581,7422428.520000054
